,record_id,user_id,age,gender,region_name,urban_level,is_internet_user,isp,connection_type,tariff_name,daily_hours,usage_purpose,monthly_cost_egp,download_speed_mbps,year,Reason_Not_Using_Internet,Age_Group,Internet_Speed_In_Region
4707,4708,4708,26,Female,Delta,0.6,0,WE,,,0.0,,0,0,2016,Low digital literacy,25-34,14.0
4708,4709,4709,69,Female,Giza,0.9,1,Etisalat,Fixed Broadband,Etisalat Power,1.8,News,340,50,2015,IS_Internet_User,55+,17.1
4709,4710,4710,30,Male,Delta,0.6,0,No is Sim Owner,,,0.0,,0,0,2018,Physical disability,25-34,14.0
4710,4711,4711,57,Female,Upper Egypt,0.4,1,WE,Mobile Data,WE Mobile 40GB,2.7,News,200,20,2024,IS_Internet_User,55+,12.0
4711,4712,4712,40,Male,Cairo,0.95,1,WE,Mobile Data,WE Mobile 80GB,4.8,News,350,30,2017,IS_Internet_User,35-44,15.8
4712,4713,4713,63,Female,Delta,0.6,1,Etisalat,Mobile Data,Etisalat Mix 20GB,1.9,Communication,130,15,2016,IS_Internet_User,55+,14.0
4713,4714,4714,51,Female,Cairo,0.95,1,Vodafone,Mobile Data,Vodafone Red 80GB,4.3,Communication,450,40,2023,IS_Internet_User,45-54,15.8
4714,4715,4715,25,Male,Cairo,0.95,0,No is Sim Owner,,,0.0,,0,0,2022,Cannot afford device,25-34,15.8
4715,4716,4716,55,Male,Delta,0.6,1,Vodafone,Mobile Data,Vodafone Red 80GB,2.9,News,450,40,2020,IS_Internet_User,55+,14.0
4716,4717,4717,17,Male,Alexandria,0.92,1,WE,Mobile Data,WE Mobile 20GB,4.7,Gaming,120,10,2022,IS_Internet_User,15-24,13.7
4717,4718,4718,19,Female,Giza,0.9,0,Etisalat,,,0.0,,0,0,2023,No perceived need,15-24,17.1
4718,4719,4719,44,Male,Alexandria,0.92,1,WE,Mobile Data,WE Mobile 40GB,4.1,News,200,20,2019,IS_Internet_User,35-44,13.7
4719,4720,4720,41,Male,Cairo,0.95,1,WE,Mobile Data,WE Mobile 20GB,3.3,Work,120,10,2015,IS_Internet_User,35-44,15.8
4720,4721,4721,42,Male,Cairo,0.95,1,Etisalat,Mobile Data,Etisalat Mix 80GB,3.5,Work,410,40,2017,IS_Internet_User,35-44,15.8
4721,4722,4722,35,Female,Cairo,0.95,1,Orange,Mobile Data,Orange Go 80GB,4.2,Streaming,420,40,2017,IS_Internet_User,35-44,15.8
4722,4723,4723,18,Male,Delta,0.6,1,WE,Mobile Data,WE Mobile 20GB,6.7,Streaming,120,10,2024,IS_Internet_User,15-24,14.0
4723,4724,4724,70,Female,Delta,0.6,1,Vodafone,Fixed Broadband,Vodafone Max,2.9,News,650,100,2020,IS_Internet_User,55+,14.0
4724,4725,4725,48,Female,Alexandria,0.92,1,WE,Mobile Data,WE Mobile 80GB,4.6,Communication,350,30,2019,IS_Internet_User,45-54,13.7
4725,4726,4726,49,Male,Cairo,0.95,0,WE,,,0.0,,0,0,2021,No internet coverage,45-54,15.8
4726,4727,4727,44,Female,Giza,0.9,1,Vodafone,Fixed Broadband,Vodafone Max,5.5,Work,650,100,2016,IS_Internet_User,35-44,17.1
4727,4728,4728,31,Female,Giza,0.9,1,WE,Mobile Data,WE Mobile 80GB,4.9,Social Media,350,30,2015,IS_Internet_User,25-34,17.1
4728,4729,4729,20,Male,Upper Egypt,0.4,1,WE,Fixed Broadband,WE Bronze,5.0,Streaming,250,30,2022,IS_Internet_User,15-24,12.0
4729,4730,4730,51,Female,Giza,0.9,1,Vodafone,Mobile Data,Vodafone Red 80GB,4.5,Communication,450,40,2021,IS_Internet_User,45-54,17.1
4730,4731,4731,72,Male,Delta,0.6,1,Vodafone,Mobile Data,Vodafone Red 40GB,1.9,News,260,25,2023,IS_Internet_User,55+,14.0
4731,4732,4732,50,Male,Delta,0.6,1,Orange,Mobile Data,Orange Go 40GB,3.4,News,240,25,2020,IS_Internet_User,45-54,14.0
4732,4733,4733,33,Female,Delta,0.6,1,Etisalat,Mobile Data,Etisalat Mix 80GB,5.1,Work,410,40,2019,IS_Internet_User,25-34,14.0
4733,4734,4734,73,Female,Alexandria,0.92,1,WE,Mobile Data,WE Mobile 20GB,2.5,News,120,10,2023,IS_Internet_User,55+,13.7
4734,4735,4735,41,Female,Delta,0.6,1,Etisalat,Mobile Data,Etisalat Mix 80GB,3.7,Streaming,410,40,2019,IS_Internet_User,35-44,14.0
4735,4736,4736,30,Male,Delta,0.6,1,Etisalat,Mobile Data,Etisalat Mix 80GB,4.4,Work,410,40,2019,IS_Internet_User,25-34,14.0
4736,4737,4737,66,Male,Giza,0.9,1,WE,Mobile Data,WE Mobile 40GB,2.9,Communication,200,20,2016,IS_Internet_User,55+,17.1
4737,4738,4738,26,Male,Upper Egypt,0.4,1,WE,Mobile Data,WE Mobile 80GB,4.5,Work,350,30,2023,IS_Internet_User,25-34,12.0
4738,4739,4739,29,Female,Alexandria,0.92,1,Etisalat,Mobile Data,Etisalat Mix 80GB,5.4,Work,410,40,2024,IS_Internet_User,25-34,13.7
4739,4740,4740,38,Female,Cairo,0.95,1,Etisalat,Mobile Data,Etisalat Mix 40GB,5.3,Streaming,230,25,2016,IS_Internet_User,35-44,15.8
4740,4741,4741,71,Female,Cairo,0.95,0,WE,,,0.0,,0,0,2018,No perceived need,55+,15.8
4741,4742,4742,75,Male,Upper Egypt,0.4,0,WE,,,0.0,,0,0,2015,No perceived need,55+,12.0
4742,4743,4743,27,Female,Upper Egypt,0.4,1,Vodafone,Mobile Data,Vodafone Red 40GB,4.5,Social Media,260,25,2017,IS_Internet_User,25-34,12.0
4743,4744,4744,55,Female,Giza,0.9,1,WE,Mobile Data,WE Mobile 80GB,2.3,Communication,350,30,2023,IS_Internet_User,55+,17.1
4744,4745,4745,36,Female,Cairo,0.95,1,Etisalat,Mobile Data,Etisalat Mix 20GB,5.0,Work,130,15,2022,IS_Internet_User,35-44,15.8
4745,4746,4746,39,Male,Delta,0.6,1,WE,Mobile Data,WE Mobile 40GB,4.7,Work,200,20,2019,IS_Internet_User,35-44,14.0
4746,4747,4747,60,Female,Upper Egypt,0.4,1,Orange,Fixed Broadband,Orange Home,2.6,News,180,30,2022,IS_Internet_User,55+,12.0
4747,4748,4748,47,Female,Alexandria,0.92,1,WE,Fixed Broadband,WE Gold,3.3,Communication,700,100,2023,IS_Internet_User,45-54,13.7
4748,4749,4749,35,Male,Giza,0.9,1,WE,Mobile Data,WE Mobile 20GB,5.1,Work,120,10,2021,IS_Internet_User,35-44,17.1
4749,4750,4750,22,Female,Upper Egypt,0.4,0,No is Sim Owner,,,0.0,,0,0,2024,Cannot afford device,15-24,12.0
4750,4751,4751,72,Female,Upper Egypt,0.4,0,Vodafone,,,0.0,,0,0,2019,No internet coverage,55+,12.0
4751,4752,4752,19,Male,Giza,0.9,1,WE,Mobile Data,WE Mobile 40GB,5.7,Social Media,200,20,2018,IS_Internet_User,15-24,17.1
4752,4753,4753,29,Male,Upper Egypt,0.4,0,WE,,,0.0,,0,0,2024,Low digital literacy,25-34,12.0
4753,4754,4754,48,Female,Upper Egypt,0.4,1,Etisalat,Mobile Data,Etisalat Mix 20GB,3.5,Communication,130,15,2017,IS_Internet_User,45-54,12.0
4754,4755,4755,22,Female,Upper Egypt,0.4,1,WE,Mobile Data,WE Mobile 80GB,5.8,Social Media,350,30,2021,IS_Internet_User,15-24,12.0
4755,4756,4756,28,Female,Cairo,0.95,1,WE,Mobile Data,WE Mobile 20GB,5.4,Streaming,120,10,2019,IS_Internet_User,25-34,15.8
4756,4757,4757,52,Female,Alexandria,0.92,0,No is Sim Owner,,,0.0,,0,0,2021,Cannot afford device,45-54,13.7
4757,4758,4758,58,Female,Cairo,0.95,1,WE,Mobile Data,WE Mobile 40GB,3.0,News,200,20,2017,IS_Internet_User,55+,15.8
4758,4759,4759,17,Female,Giza,0.9,1,Orange,Mobile Data,Orange Go 20GB,6.8,Social Media,140,15,2015,IS_Internet_User,15-24,17.1
4759,4760,4760,51,Male,Giza,0.9,1,Orange,Mobile Data,Orange Go 20GB,3.3,News,140,15,2016,IS_Internet_User,45-54,17.1
4760,4761,4761,31,Female,Delta,0.6,1,Vodafone,Mobile Data,Vodafone Red 40GB,4.3,Work,260,25,2018,IS_Internet_User,25-34,14.0
4761,4762,4762,48,Female,Upper Egypt,0.4,1,WE,Mobile Data,WE Mobile 80GB,2.8,News,350,30,2016,IS_Internet_User,45-54,12.0
4762,4763,4763,33,Female,Delta,0.6,1,Orange,Mobile Data,Orange Go 40GB,5.2,Streaming,240,25,2021,IS_Internet_User,25-34,14.0
4763,4764,4764,61,Male,Delta,0.6,1,Orange,Fixed Broadband,Orange Home,3.0,News,180,30,2018,IS_Internet_User,55+,14.0
4764,4765,4765,33,Male,Alexandria,0.92,0,Orange,,,0.0,,0,0,2023,No perceived need,25-34,13.7
4765,4766,4766,52,Female,Delta,0.6,1,Orange,Fixed Broadband,Orange Extra,4.0,Communication,330,50,2019,IS_Internet_User,45-54,14.0
4766,4767,4767,30,Male,Alexandria,0.92,1,WE,Mobile Data,WE Mobile 80GB,5.8,Work,350,30,2020,IS_Internet_User,25-34,13.7
4767,4768,4768,41,Male,Upper Egypt,0.4,1,Orange,Mobile Data,Orange Go 20GB,3.9,Work,140,15,2017,IS_Internet_User,35-44,12.0
4768,4769,4769,75,Male,Delta,0.6,0,No is Sim Owner,,,0.0,,0,0,2020,Cannot afford device,55+,14.0
4769,4770,4770,27,Female,Cairo,0.95,1,Orange,Mobile Data,Orange Go 80GB,4.5,Work,420,40,2021,IS_Internet_User,25-34,15.8
4770,4771,4771,44,Female,Upper Egypt,0.4,1,Etisalat,Mobile Data,Etisalat Mix 80GB,3.4,Work,410,40,2017,IS_Internet_User,35-44,12.0
4771,4772,4772,72,Female,Cairo,0.95,0,No is Sim Owner,,,0.0,,0,0,2022,Physical disability,55+,15.8
4772,4773,4773,15,Male,Cairo,0.95,1,WE,Fixed Broadband,WE Start,5.6,Streaming,140,10,2024,IS_Internet_User,15-24,15.8
4773,4774,4774,33,Male,Upper Egypt,0.4,1,WE,Mobile Data,WE Mobile 20GB,5.5,Work,120,10,2018,IS_Internet_User,25-34,12.0
4774,4775,4775,27,Female,Cairo,0.95,1,WE,Fixed Broadband,WE Gold,7.5,Social Media,700,100,2019,IS_Internet_User,25-34,15.8
4775,4776,4776,37,Female,Upper Egypt,0.4,1,Orange,Mobile Data,Orange Go 80GB,5.3,Work,420,40,2017,IS_Internet_User,35-44,12.0
4776,4777,4777,41,Male,Delta,0.6,1,Etisalat,Mobile Data,Etisalat Mix 40GB,5.5,News,230,25,2023,IS_Internet_User,35-44,14.0
4777,4778,4778,69,Male,Upper Egypt,0.4,1,Vodafone,Mobile Data,Vodafone Red 80GB,2.9,News,450,40,2023,IS_Internet_User,55+,12.0
4778,4779,4779,52,Male,Giza,0.9,1,WE,Mobile Data,WE Mobile 40GB,3.6,News,200,20,2015,IS_Internet_User,45-54,17.1
4779,4780,4780,31,Female,Delta,0.6,1,Vodafone,Fixed Broadband,Vodafone Basic,4.7,Streaming,200,30,2020,IS_Internet_User,25-34,14.0
4780,4781,4781,52,Male,Upper Egypt,0.4,1,WE,Mobile Data,WE Mobile 20GB,3.0,Communication,120,10,2022,IS_Internet_User,45-54,12.0
4781,4782,4782,22,Male,Delta,0.6,1,Vodafone,Fixed Broadband,Vodafone Basic,6.6,Streaming,200,30,2020,IS_Internet_User,15-24,14.0
4782,4783,4783,71,Male,Delta,0.6,1,WE,Mobile Data,WE Mobile 20GB,2.1,Communication,120,10,2022,IS_Internet_User,55+,14.0
4783,4784,4784,18,Female,Delta,0.6,1,WE,Mobile Data,WE Mobile 20GB,6.8,Streaming,120,10,2022,IS_Internet_User,15-24,14.0
4784,4785,4785,45,Male,Cairo,0.95,1,Etisalat,Mobile Data,Etisalat Mix 40GB,3.3,News,230,25,2020,IS_Internet_User,45-54,15.8
4785,4786,4786,30,Female,Upper Egypt,0.4,1,WE,Fixed Broadband,WE Bronze,5.2,Work,250,30,2022,IS_Internet_User,25-34,12.0
4786,4787,4787,15,Male,Cairo,0.95,1,Orange,Mobile Data,Orange Go 40GB,5.7,Social Media,240,25,2020,IS_Internet_User,15-24,15.8
4787,4788,4788,34,Female,Delta,0.6,1,WE,Mobile Data,WE Mobile 40GB,5.2,Streaming,200,20,2018,IS_Internet_User,25-34,14.0
4788,4789,4789,53,Male,Delta,0.6,1,WE,Mobile Data,WE Mobile 40GB,3.4,Communication,200,20,2019,IS_Internet_User,45-54,14.0
4789,4790,4790,49,Female,Upper Egypt,0.4,1,Orange,Fixed Broadband,Orange Extra,4.0,News,330,50,2022,IS_Internet_User,45-54,12.0
4790,4791,4791,62,Male,Delta,0.6,1,WE,Mobile Data,WE Mobile 80GB,2.1,Communication,350,30,2019,IS_Internet_User,55+,14.0
4791,4792,4792,43,Female,Giza,0.9,1,Vodafone,Mobile Data,Vodafone Red 40GB,4.8,News,260,25,2015,IS_Internet_User,35-44,17.1
4792,4793,4793,35,Female,Alexandria,0.92,1,WE,Fixed Broadband,WE Bronze,4.8,Work,250,30,2020,IS_Internet_User,35-44,13.7
4793,4794,4794,44,Female,Delta,0.6,1,Vodafone,Mobile Data,Vodafone Red 40GB,5.4,Work,260,25,2019,IS_Internet_User,35-44,14.0
4794,4795,4795,56,Male,Cairo,0.95,1,Vodafone,Mobile Data,Vodafone Red 80GB,2.6,News,450,40,2015,IS_Internet_User,55+,15.8
4795,4796,4796,46,Male,Delta,0.6,0,No is Sim Owner,,,0.0,,0,0,2018,Cannot afford device,45-54,14.0
4796,4797,4797,24,Female,Delta,0.6,1,Vodafone,Mobile Data,Vodafone Red 20GB,6.2,Social Media,150,15,2016,IS_Internet_User,15-24,14.0
4797,4798,4798,31,Male,Giza,0.9,1,WE,Mobile Data,WE Mobile 40GB,4.5,Work,200,20,2020,IS_Internet_User,25-34,17.1
4798,4799,4799,23,Male,Cairo,0.95,1,Etisalat,Mobile Data,Etisalat Mix 80GB,7.2,Social Media,410,40,2020,IS_Internet_User,15-24,15.8
4799,4800,4800,61,Female,Giza,0.9,1,WE,Mobile Data,WE Mobile 20GB,1.9,News,120,10,2015,IS_Internet_User,55+,17.1
4800,4801,4801,47,Female,Alexandria,0.92,1,Etisalat,Fixed Broadband,Etisalat Home,4.0,News,190,30,2016,IS_Internet_User,45-54,13.7
4801,4802,4802,30,Female,Giza,0.9,1,WE,Mobile Data,WE Mobile 40GB,6.5,Streaming,200,20,2022,IS_Internet_User,25-34,17.1
4802,4803,4803,34,Female,Giza,0.9,1,Vodafone,Fixed Broadband,Vodafone Plus,6.0,Social Media,350,50,2024,IS_Internet_User,25-34,17.1
4803,4804,4804,24,Male,Giza,0.9,1,WE,Mobile Data,WE Mobile 40GB,5.8,Social Media,200,20,2021,IS_Internet_User,15-24,17.1
4804,4805,4805,27,Female,Delta,0.6,0,Vodafone,,,0.0,,0,0,2016,Low digital literacy,25-34,14.0
4805,4806,4806,39,Male,Upper Egypt,0.4,1,WE,Fixed Broadband,WE Silver,4.8,Streaming,400,50,2024,IS_Internet_User,35-44,12.0
4806,4807,4807,66,Female,Delta,0.6,1,WE,Mobile Data,WE Mobile 20GB,3.0,News,120,10,2017,IS_Internet_User,55+,14.0
4807,4808,4808,35,Male,Upper Egypt,0.4,1,Vodafone,Fixed Broadband,Vodafone Max,6.3,Work,650,100,2016,IS_Internet_User,35-44,12.0
4808,4809,4809,31,Male,Cairo,0.95,0,No is Sim Owner,,,0.0,,0,0,2024,Cannot afford device,25-34,15.8
4809,4810,4810,27,Female,Upper Egypt,0.4,1,WE,Mobile Data,WE Mobile 40GB,4.4,Work,200,20,2020,IS_Internet_User,25-34,12.0
4810,4811,4811,17,Female,Cairo,0.95,1,WE,Mobile Data,WE Mobile 80GB,4.9,Social Media,350,30,2024,IS_Internet_User,15-24,15.8
4811,4812,4812,63,Male,Cairo,0.95,1,Orange,Mobile Data,Orange Go 80GB,2.6,News,420,40,2019,IS_Internet_User,55+,15.8
4812,4813,4813,45,Male,Delta,0.6,1,Orange,Mobile Data,Orange Go 80GB,3.3,Communication,420,40,2016,IS_Internet_User,45-54,14.0
4813,4814,4814,47,Male,Giza,0.9,1,Etisalat,Mobile Data,Etisalat Mix 40GB,4.1,News,230,25,2024,IS_Internet_User,45-54,17.1
4814,4815,4815,61,Male,Alexandria,0.92,1,WE,Mobile Data,WE Mobile 40GB,3.2,News,200,20,2024,IS_Internet_User,55+,13.7
4815,4816,4816,19,Male,Delta,0.6,1,Orange,Mobile Data,Orange Go 20GB,4.9,Social Media,140,15,2020,IS_Internet_User,15-24,14.0
4816,4817,4817,60,Female,Delta,0.6,1,WE,Fixed Broadband,WE Start,2.1,News,140,10,2022,IS_Internet_User,55+,14.0
4817,4818,4818,24,Male,Cairo,0.95,1,WE,Mobile Data,WE Mobile 80GB,7.4,Social Media,350,30,2020,IS_Internet_User,15-24,15.8
4818,4819,4819,19,Male,Cairo,0.95,1,WE,Fixed Broadband,WE Start,5.8,Streaming,140,10,2018,IS_Internet_User,15-24,15.8
4819,4820,4820,49,Male,Delta,0.6,0,No is Sim Owner,,,0.0,,0,0,2019,Cannot afford device,45-54,14.0
4820,4821,4821,43,Female,Alexandria,0.92,1,Vodafone,Mobile Data,Vodafone Red 20GB,4.9,News,150,15,2017,IS_Internet_User,35-44,13.7
4821,4822,4822,52,Female,Alexandria,0.92,1,WE,Mobile Data,WE Mobile 20GB,3.4,Communication,120,10,2017,IS_Internet_User,45-54,13.7
4822,4823,4823,46,Male,Cairo,0.95,1,Etisalat,Mobile Data,Etisalat Mix 20GB,4.2,News,130,15,2023,IS_Internet_User,45-54,15.8
4823,4824,4824,26,Female,Cairo,0.95,1,Etisalat,Mobile Data,Etisalat Mix 40GB,6.7,Work,230,25,2023,IS_Internet_User,25-34,15.8
4824,4825,4825,25,Male,Delta,0.6,1,Vodafone,Mobile Data,Vodafone Red 80GB,4.6,Streaming,450,40,2024,IS_Internet_User,25-34,14.0
4825,4826,4826,41,Male,Giza,0.9,1,Vodafone,Fixed Broadband,Vodafone Plus,5.0,Work,350,50,2024,IS_Internet_User,35-44,17.1
4826,4827,4827,26,Male,Upper Egypt,0.4,1,Orange,Mobile Data,Orange Go 20GB,5.8,Social Media,140,15,2018,IS_Internet_User,25-34,12.0
4827,4828,4828,28,Male,Upper Egypt,0.4,1,Orange,Mobile Data,Orange Go 80GB,5.2,Streaming,420,40,2016,IS_Internet_User,25-34,12.0
4828,4829,4829,42,Female,Giza,0.9,1,WE,Mobile Data,WE Mobile 40GB,5.6,Streaming,200,20,2022,IS_Internet_User,35-44,17.1
4829,4830,4830,25,Male,Upper Egypt,0.4,1,WE,Mobile Data,WE Mobile 80GB,6.8,Streaming,350,30,2022,IS_Internet_User,25-34,12.0
4830,4831,4831,36,Male,Delta,0.6,1,Vodafone,Fixed Broadband,Vodafone Max,3.9,Work,650,100,2024,IS_Internet_User,35-44,14.0
4831,4832,4832,26,Female,Delta,0.6,1,Etisalat,Mobile Data,Etisalat Mix 40GB,6.4,Streaming,230,25,2015,IS_Internet_User,25-34,14.0
4832,4833,4833,58,Male,Cairo,0.95,1,WE,Mobile Data,WE Mobile 20GB,1.9,Communication,120,10,2019,IS_Internet_User,55+,15.8
4833,4834,4834,19,Female,Alexandria,0.92,1,Etisalat,Mobile Data,Etisalat Mix 40GB,6.4,Gaming,230,25,2021,IS_Internet_User,15-24,13.7
4834,4835,4835,40,Male,Delta,0.6,1,Vodafone,Mobile Data,Vodafone Red 40GB,3.3,News,260,25,2020,IS_Internet_User,35-44,14.0
4835,4836,4836,75,Female,Giza,0.9,0,Etisalat,,,0.0,,0,0,2018,No internet coverage,55+,17.1
4836,4837,4837,26,Male,Upper Egypt,0.4,1,WE,Mobile Data,WE Mobile 80GB,5.2,Streaming,350,30,2016,IS_Internet_User,25-34,12.0
4837,4838,4838,75,Female,Delta,0.6,1,Orange,Mobile Data,Orange Go 20GB,3.1,News,140,15,2015,IS_Internet_User,55+,14.0
4838,4839,4839,38,Male,Delta,0.6,1,WE,Fixed Broadband,WE Gold,6.0,News,700,100,2015,IS_Internet_User,35-44,14.0
4839,4840,4840,31,Female,Alexandria,0.92,1,WE,Fixed Broadband,WE Start,5.1,Streaming,140,10,2021,IS_Internet_User,25-34,13.7
4840,4841,4841,54,Female,Upper Egypt,0.4,0,Orange,,,0.0,,0,0,2024,No internet coverage,45-54,12.0
4841,4842,4842,38,Female,Cairo,0.95,1,WE,Mobile Data,WE Mobile 20GB,5.2,Work,120,10,2015,IS_Internet_User,35-44,15.8
4842,4843,4843,35,Male,Delta,0.6,1,WE,Fixed Broadband,WE Silver,4.7,Streaming,400,50,2015,IS_Internet_User,35-44,14.0
4843,4844,4844,44,Female,Upper Egypt,0.4,1,Etisalat,Fixed Broadband,Etisalat Power,4.7,News,340,50,2018,IS_Internet_User,35-44,12.0
4844,4845,4845,48,Female,Giza,0.9,1,Etisalat,Mobile Data,Etisalat Mix 20GB,3.0,Communication,130,15,2020,IS_Internet_User,45-54,17.1
4845,4846,4846,23,Male,Giza,0.9,1,WE,Mobile Data,WE Mobile 80GB,7.1,Streaming,350,30,2024,IS_Internet_User,15-24,17.1
4846,4847,4847,17,Female,Giza,0.9,1,WE,Mobile Data,WE Mobile 80GB,5.4,Social Media,350,30,2017,IS_Internet_User,15-24,17.1
4847,4848,4848,59,Male,Upper Egypt,0.4,1,Etisalat,Mobile Data,Etisalat Mix 80GB,2.7,Communication,410,40,2020,IS_Internet_User,55+,12.0
4848,4849,4849,33,Male,Delta,0.6,1,WE,Mobile Data,WE Mobile 40GB,6.5,Streaming,200,20,2018,IS_Internet_User,25-34,14.0
4849,4850,4850,44,Male,Upper Egypt,0.4,1,WE,Mobile Data,WE Mobile 40GB,5.1,News,200,20,2019,IS_Internet_User,35-44,12.0
4850,4851,4851,43,Male,Delta,0.6,1,Etisalat,Fixed Broadband,Etisalat Home,5.4,Streaming,190,30,2023,IS_Internet_User,35-44,14.0
4851,4852,4852,42,Male,Upper Egypt,0.4,1,Etisalat,Mobile Data,Etisalat Mix 80GB,3.7,News,410,40,2023,IS_Internet_User,35-44,12.0
4852,4853,4853,35,Female,Delta,0.6,1,Vodafone,Fixed Broadband,Vodafone Plus,3.4,Work,350,50,2023,IS_Internet_User,35-44,14.0
4853,4854,4854,29,Female,Upper Egypt,0.4,1,WE,Mobile Data,WE Mobile 40GB,5.2,Social Media,200,20,2019,IS_Internet_User,25-34,12.0
4854,4855,4855,46,Female,Alexandria,0.92,1,WE,Mobile Data,WE Mobile 20GB,3.3,News,120,10,2018,IS_Internet_User,45-54,13.7
4855,4856,4856,46,Female,Giza,0.9,1,WE,Mobile Data,WE Mobile 20GB,3.5,News,120,10,2021,IS_Internet_User,45-54,17.1
4856,4857,4857,15,Male,Giza,0.9,1,WE,Mobile Data,WE Mobile 40GB,5.0,Streaming,200,20,2016,IS_Internet_User,15-24,17.1
4857,4858,4858,29,Male,Cairo,0.95,1,WE,Mobile Data,WE Mobile 40GB,4.8,Work,200,20,2019,IS_Internet_User,25-34,15.8
4858,4859,4859,48,Female,Upper Egypt,0.4,1,Vodafone,Mobile Data,Vodafone Red 20GB,4.0,News,150,15,2016,IS_Internet_User,45-54,12.0
4859,4860,4860,46,Male,Upper Egypt,0.4,1,Vodafone,Fixed Broadband,Vodafone Basic,3.4,News,200,30,2016,IS_Internet_User,45-54,12.0
4860,4861,4861,71,Male,Giza,0.9,0,No is Sim Owner,,,0.0,,0,0,2020,Cannot afford device,55+,17.1
4861,4862,4862,20,Female,Delta,0.6,1,Orange,Mobile Data,Orange Go 40GB,5.8,Social Media,240,25,2017,IS_Internet_User,15-24,14.0
4862,4863,4863,51,Male,Giza,0.9,1,WE,Mobile Data,WE Mobile 80GB,3.8,News,350,30,2022,IS_Internet_User,45-54,17.1
4863,4864,4864,32,Female,Giza,0.9,1,WE,Mobile Data,WE Mobile 20GB,4.3,Streaming,120,10,2020,IS_Internet_User,25-34,17.1
4864,4865,4865,39,Female,Upper Egypt,0.4,1,WE,Fixed Broadband,WE Silver,6.0,Work,400,50,2015,IS_Internet_User,35-44,12.0
4865,4866,4866,55,Female,Cairo,0.95,1,Vodafone,Mobile Data,Vodafone Red 20GB,1.9,Communication,150,15,2017,IS_Internet_User,55+,15.8
4866,4867,4867,27,Female,Cairo,0.95,1,Vodafone,Mobile Data,Vodafone Red 20GB,5.4,Work,150,15,2024,IS_Internet_User,25-34,15.8
4867,4868,4868,52,Female,Delta,0.6,1,Vodafone,Mobile Data,Vodafone Red 80GB,4.5,News,450,40,2018,IS_Internet_User,45-54,14.0
4868,4869,4869,51,Male,Giza,0.9,1,WE,Mobile Data,WE Mobile 40GB,4.3,News,200,20,2024,IS_Internet_User,45-54,17.1
4869,4870,4870,30,Male,Delta,0.6,1,Vodafone,Mobile Data,Vodafone Red 20GB,6.3,Social Media,150,15,2019,IS_Internet_User,25-34,14.0
4870,4871,4871,15,Female,Delta,0.6,1,WE,Mobile Data,WE Mobile 20GB,6.9,Social Media,120,10,2015,IS_Internet_User,15-24,14.0
4871,4872,4872,72,Male,Cairo,0.95,1,Vodafone,Mobile Data,Vodafone Red 80GB,2.1,Communication,450,40,2018,IS_Internet_User,55+,15.8
4872,4873,4873,63,Female,Delta,0.6,0,WE,,,0.0,,0,0,2018,No perceived need,55+,14.0
4873,4874,4874,22,Female,Cairo,0.95,1,WE,Mobile Data,WE Mobile 80GB,7.2,Social Media,350,30,2024,IS_Internet_User,15-24,15.8
4874,4875,4875,65,Male,Delta,0.6,1,Orange,Fixed Broadband,Orange Ultra,3.2,News,600,100,2024,IS_Internet_User,55+,14.0
4875,4876,4876,50,Female,Delta,0.6,1,WE,Mobile Data,WE Mobile 40GB,3.2,News,200,20,2019,IS_Internet_User,45-54,14.0
4876,4877,4877,27,Female,Upper Egypt,0.4,1,Vodafone,Fixed Broadband,Vodafone Max,6.9,Social Media,650,100,2021,IS_Internet_User,25-34,12.0
4877,4878,4878,47,Male,Cairo,0.95,0,No is Sim Owner,,,0.0,,0,0,2015,Cannot afford device,45-54,15.8
4878,4879,4879,46,Female,Upper Egypt,0.4,1,WE,Mobile Data,WE Mobile 80GB,3.7,Communication,350,30,2018,IS_Internet_User,45-54,12.0
4879,4880,4880,19,Female,Delta,0.6,1,WE,Fixed Broadband,WE Silver,5.9,Social Media,400,50,2024,IS_Internet_User,15-24,14.0
4880,4881,4881,47,Male,Delta,0.6,1,Orange,Fixed Broadband,Orange Extra,3.5,News,330,50,2017,IS_Internet_User,45-54,14.0
4881,4882,4882,68,Female,Delta,0.6,0,WE,,,0.0,,0,0,2016,No perceived need,55+,14.0
4882,4883,4883,45,Male,Alexandria,0.92,1,Vodafone,Fixed Broadband,Vodafone Plus,3.1,News,350,50,2017,IS_Internet_User,45-54,13.7
4883,4884,4884,34,Male,Delta,0.6,1,Etisalat,Mobile Data,Etisalat Mix 40GB,4.9,Streaming,230,25,2018,IS_Internet_User,25-34,14.0
4884,4885,4885,56,Female,Upper Egypt,0.4,1,Orange,Mobile Data,Orange Go 80GB,3.1,Communication,420,40,2016,IS_Internet_User,55+,12.0
4885,4886,4886,29,Male,Delta,0.6,0,Orange,,,0.0,,0,0,2020,No internet coverage,25-34,14.0
4886,4887,4887,40,Male,Delta,0.6,1,Vodafone,Mobile Data,Vodafone Red 80GB,5.2,Work,450,40,2022,IS_Internet_User,35-44,14.0
4887,4888,4888,17,Female,Upper Egypt,0.4,1,WE,Mobile Data,WE Mobile 80GB,6.7,Streaming,350,30,2022,IS_Internet_User,15-24,12.0
4888,4889,4889,34,Male,Cairo,0.95,1,WE,Mobile Data,WE Mobile 20GB,6.5,Work,120,10,2021,IS_Internet_User,25-34,15.8
